bootstrap,RF_AC_window_auc,RF_AC_subject_auc,XGB_COSEN_AC_window_auc,XGB_COSEN_AC_subject_auc,delta_window,delta_subject
2041,0.9756597769817494,0.9795918367346939,0.9771861631754108,0.9523809523809524,0.001526386193661411,-0.027210884353741416
2042,0.9977353720383108,1.0,0.9990762176746597,1.0,0.001340845636348953,0.0
2043,0.9671878860869092,0.9755244755244755,0.9693264936729459,0.9195804195804195,0.0021386075860366782,-0.05594405594405605
2044,0.9766291235337486,0.9790209790209791,0.9796075800097633,0.9475524475524476,0.0029784564760146903,-0.03146853146853146
2045,0.9620720451352044,0.9489795918367346,0.9697910620726315,0.8979591836734694,0.007719016937427159,-0.05102040816326525
2046,0.9928316216604424,1.0,0.9947572536627407,0.993421052631579,0.0019256320022983386,-0.006578947368421018
2047,0.9981911035025904,1.0,0.9984730031052927,1.0,0.00028189960270230685,0.0
2048,0.9671597260947854,0.9738562091503268,0.9718910594018321,0.9411764705882353,0.00473133330704667,-0.0326797385620915
2049,0.9829983002968496,0.99,0.9877630948961026,0.95,0.004764794599252942,-0.040000000000000036
2050,0.9789815542113733,0.9790209790209791,0.9820908407880542,0.958041958041958,0.0031092865766808586,-0.020979020979021046
2051,0.9789689312476881,0.9803921568627452,0.9810765443781649,0.9379084967320263,0.002107613130476804,-0.042483660130718914
2052,0.9486703522585812,0.9469696969696969,0.9543517623810643,0.8636363636363636,0.005681410122483133,-0.08333333333333326
2053,0.990032588919559,0.9891304347826088,0.9928665550878684,0.9855072463768116,0.002833966168309332,-0.0036231884057971175
2054,0.9913105551518703,0.9967320261437908,0.9912663140521938,0.9803921568627451,-4.4241099676489704e-05,-0.016339869281045694
2055,0.9716267863077435,0.9738562091503267,0.970312227160327,0.8954248366013072,-0.0013145591474165164,-0.07843137254901944
2056,0.9519133890394648,0.9782608695652173,0.9608191361802582,0.8876811594202898,0.008905747140793396,-0.0905797101449275
2057,0.9850949526868804,0.9962121212121212,0.9866999860715747,0.9621212121212122,0.00160503338469431,-0.03409090909090906
2058,0.9975380699131059,1.0,0.9985528890656729,1.0,0.0010148191525669592,0.0
2059,0.9697519963649541,0.9705882352941178,0.9745711077689718,0.9019607843137255,0.004819111404017695,-0.06862745098039225
2060,0.9966088909056088,1.0,0.9979115523230001,1.0,0.0013026614173913265,0.0
2061,0.9768665988850772,0.9803921568627451,0.979386463960285,0.9477124183006537,0.002519865075207739,-0.03267973856209139
2062,0.9868000574547543,1.0,0.9877466245331801,0.968,0.0009465670784257751,-0.03200000000000003
2063,0.9902500596140016,0.9901960784313726,0.9906100906320586,0.9771241830065359,0.00036003101805703874,-0.013071895424836666
2064,0.9760634326947791,0.9901315789473684,0.9795974198279381,0.9407894736842105,0.003533987133159,-0.049342105263157854
2065,0.9736074550475174,0.9897959183673469,0.977205705608874,0.9387755102040817,0.003598250561356542,-0.05102040816326525
2066,0.9510080096463508,0.9407894736842105,0.9586788808418633,0.8947368421052632,0.007670871195512463,-0.046052631578947345
2067,0.9787990302620241,0.9802631578947367,0.98272034087301,0.9605263157894737,0.003921310610985884,-0.019736842105263053
2068,0.9944381779332436,1.0,0.9946629039435367,0.9836601307189542,0.00022472601029310812,-0.016339869281045805
2069,0.9173284223198039,0.9183673469387755,0.9216211621103483,0.8027210884353742,0.004292739790544342,-0.11564625850340138
2070,0.9735203391839417,0.972027972027972,0.9766210879037653,0.9265734265734266,0.003100748719823687,-0.045454545454545414
2071,0.937730478574653,0.9421768707482993,0.9447493878332719,0.8843537414965987,0.007018909258618922,-0.05782312925170052
2072,0.9828335706464493,0.9818840579710145,0.983891591621598,0.9528985507246376,0.0010580209751487324,-0.02898550724637694
2073,0.993845105029032,1.0,0.9965815509301575,1.0,0.0027364459011255393,0.0
2074,0.9836868186697714,0.9802631578947368,0.9838576237167179,0.9638157894736842,0.00017080504694655385,-0.016447368421052655
2075,0.9916808728586763,1.0,0.9944784847064515,0.9901315789473685,0.002797611847775161,-0.009868421052631526
2076,0.9894382918349758,1.0,0.9900401987856333,0.9795918367346939,0.0006019069506575381,-0.020408163265306145
2077,0.9773769510677008,0.9866666666666667,0.9804586804558076,0.9466666666666667,0.003081729388106802,-0.040000000000000036
2078,0.9764882612050853,0.9836601307189543,0.9814346977898695,0.954248366013072,0.0049464365847842195,-0.02941176470588236
2079,0.9976713588049411,1.0,0.9979385234128123,1.0,0.00026716460787123975,0.0
2080,0.9524071382838304,0.934640522875817,0.9543922375998182,0.869281045751634,0.0019850993159877817,-0.065359477124183
2081,0.9673582829665431,0.957516339869281,0.9721281072038123,0.9215686274509804,0.004769824237269127,-0.035947712418300526
2082,0.9972643938731582,1.0,0.9971917947949324,1.0,-7.259907822587675e-05,0.0
2083,0.9807215359571003,0.9866666666666667,0.9860530977688403,0.9533333333333333,0.005331561811739993,-0.03333333333333344
2084,0.969301840241986,0.9869281045751633,0.9738785057257605,0.9150326797385621,0.004576665483774556,-0.07189542483660127
2085,0.9859384862821889,1.0,0.9894712696914444,0.9931972789115646,0.0035327834092554466,-0.006802721088435382
2086,0.9898606909966897,0.9934640522875816,0.9908924356872885,0.9836601307189542,0.001031744690598746,-0.009803921568627416
2087,0.9968436314735479,1.0,0.9986037037499635,1.0,0.001760072276415614,0.0
2088,0.998947762098232,1.0,0.9995952273468997,1.0,0.0006474652486676558,0.0
2089,0.994550226008243,1.0,0.9964244675175443,1.0,0.0018742415093012665,0.0
2090,0.9953326801035792,1.0,0.9967862502335355,1.0,0.001453570129956283,0.0
2091,0.9655228382648665,0.9733333333333333,0.9700871397108111,0.9266666666666666,0.004564301445944552,-0.046666666666666634
2092,0.9810486721147886,0.9802631578947368,0.983371904247116,0.9473684210526316,0.002323232132327324,-0.0328947368421052
2093,0.9782623653278639,1.0,0.9826337480388041,0.9440559440559441,0.004371382710940175,-0.05594405594405594
2094,0.9745063427024903,0.986842105263158,0.9781128570132599,0.9144736842105263,0.0036065143107696374,-0.07236842105263164
2095,0.942918040036892,0.950657894736842,0.9477903544051165,0.8717105263157895,0.004872314368224551,-0.07894736842105254
2096,0.9836197251243592,0.986842105263158,0.9883788781959207,0.9802631578947368,0.004759153071561495,-0.006578947368421129
2097,0.9685835654833004,0.9703947368421052,0.969145001436369,0.9111842105263157,0.0005614359530685675,-0.05921052631578949
2098,0.9898214270845042,0.9963768115942029,0.9918702042974491,0.9818840579710145,0.002048777212944941,-0.01449275362318836
2099,0.9735926598537916,0.9755244755244755,0.9751508187302499,0.9370629370629371,0.001558158876458271,-0.038461538461538436
2100,0.9908912668773341,0.9933333333333334,0.9933287848319449,0.99,0.0024375179546107795,-0.0033333333333334103
2101,0.9860235677149344,0.9934640522875816,0.9884452105078362,0.9640522875816994,0.0024216427929018014,-0.02941176470588225
2102,0.9725386830787421,0.967391304347826,0.9777094808671505,0.927536231884058,0.005170797788408343,-0.03985507246376807
2103,0.973051901109784,0.9671052631578947,0.9729100360604183,0.9342105263157895,-0.0001418650493657525,-0.0328947368421052
2104,0.9738857814503759,0.9771241830065359,0.9791067006137896,0.9542483660130718,0.0052209191634137175,-0.022875816993464082
2105,0.9895774665855245,0.9901315789473684,0.9912631919139993,0.9671052631578947,0.0016857253284747742,-0.023026315789473673
2106,0.9981399023269176,1.0,0.998352484918127,1.0,0.00021258259120937595,0.0
2107,0.9975088857720624,1.0,0.9976353895000498,1.0,0.00012650372798739262,0.0
2108,0.9805108606495411,0.9901315789473685,0.983314969231467,0.9539473684210527,0.0028041085819259237,-0.03618421052631582
2109,0.9971567172306057,1.0,0.9982402134462902,1.0,0.0010834962156844874,0.0
2110,0.9877615270947984,0.9967320261437909,0.9898937838086495,0.9901960784313725,0.0021322567138510884,-0.0065359477124183885
2111,0.9933906943386976,1.0,0.9960939304877828,1.0,0.0027032361490851864,0.0
2112,0.9858746824868837,0.9967105263157895,0.9873490867717988,0.9736842105263158,0.0014744042849150762,-0.023026315789473673
2113,0.9927297261909649,0.9965986394557823,0.9938404692529123,0.9863945578231292,0.0011107430619473613,-0.010204081632653073
2114,0.9938086517284305,1.0,0.9959398640237479,1.0,0.0021312122953174306,0.0
2115,0.9813279135608342,0.9769736842105263,0.9833130792724414,0.9605263157894737,0.0019851657116072285,-0.016447368421052655
2116,0.9868167390483915,1.0,0.9870224542943673,0.9673202614379085,0.0002057152459757905,-0.0326797385620915
2117,0.9775038303169589,0.99,0.9806128507133965,0.95,0.0031090203964376784,-0.040000000000000036
2118,0.9732571513758673,0.9772727272727272,0.9753967424895319,0.946969696969697,0.002139591113664574,-0.030303030303030165
2119,0.989400164804427,0.9967105263157895,0.9923877175342839,0.9802631578947368,0.002987552729856846,-0.016447368421052655
2120,0.9867230441444029,0.9866666666666667,0.9893486067222063,0.9633333333333334,0.002625562577803331,-0.023333333333333317
2121,0.9961079567324392,1.0,0.9979447251465942,1.0,0.0018367684141549212,0.0
2122,0.9693502982355341,0.9802631578947368,0.9739825878074964,0.9046052631578947,0.004632289571962267,-0.07565789473684215
2123,0.9909497052321297,1.0,0.9932030088805066,0.9818840579710144,0.0022533036483769475,-0.018115942028985588
2124,0.9977305127739116,1.0,0.9981561714027755,1.0,0.0004256586288639008,0.0
2125,0.9810988741514084,0.9835526315789473,0.9811086783138541,0.950657894736842,9.804162445670173e-06,-0.03289473684210531
2126,0.9586179080461065,0.9607843137254901,0.9616735950341068,0.9019607843137254,0.0030556869880002946,-0.05882352941176472
2127,0.9910428788962679,0.9967320261437909,0.9922823337895916,0.9803921568627451,0.001239454893323777,-0.016339869281045805
2128,0.9794896921634739,0.9802631578947368,0.9836291749194878,0.9605263157894737,0.004139482756013835,-0.019736842105263164
2129,0.9770977336639912,0.9863945578231292,0.9800159075408388,0.9455782312925171,0.002918173876847563,-0.04081632653061218
2130,0.9727555732116202,0.9755244755244755,0.9765711163298064,0.9335664335664337,0.0038155431181862154,-0.04195804195804187
2131,0.9906717418366371,0.9966666666666667,0.9923807813846596,0.98,0.001709039548022484,-0.01666666666666672
2132,0.9881130901082065,0.9966666666666667,0.9902970889591113,0.9833333333333334,0.0021839988509048114,-0.013333333333333308
2133,0.9972995958524541,1.0,0.9981115432494347,1.0,0.0008119473969806501,0.0
2134,0.9860714744704335,0.993421052631579,0.9877041628237501,0.9703947368421053,0.001632688353316536,-0.023026315789473673
2135,0.9651480241622649,0.9659863945578231,0.9688415440867527,0.9319727891156463,0.0036935199244878536,-0.0340136054421768
2136,0.9959796738739571,1.0,0.9980779777533585,1.0,0.002098303879401353,0.0
2137,0.9891153164799387,0.9933333333333334,0.9910925979124773,0.9833333333333334,0.0019772814325386134,-0.010000000000000009
2138,0.9852671270557442,0.9869281045751634,0.9861474897341873,0.9673202614379085,0.0008803626784431584,-0.019607843137254943
2139,0.9916613999808483,0.9933333333333333,0.9933948577994829,0.99,0.0017334578186345428,-0.0033333333333332993
2140,0.9827601705242088,0.9934640522875816,0.9856245763650667,0.9477124183006536,0.0028644058408578976,-0.04575163398692805
2141,0.9932826131329473,1.0,0.9949183726696805,0.9901315789473684,0.0016357595367332278,-0.009868421052631637
2142,0.9872961553193526,0.9933333333333333,0.9896660442401609,0.98,0.0023698889208083607,-0.013333333333333308
2143,0.9929330888356339,1.0,0.9946674806090204,0.993421052631579,0.0017343917733865233,-0.006578947368421018
2144,0.9759392337802688,0.9863945578231292,0.9774729483864789,0.9523809523809524,0.0015337146062101015,-0.0340136054421768
2145,0.9710276368708325,0.9802631578947368,0.9756114962427614,0.950657894736842,0.0045838593719289555,-0.0296052631578948
2146,0.9862308216407869,0.993421052631579,0.9869885770876488,0.9671052631578947,0.0007577554468618519,-0.026315789473684292
2147,0.9702382246102905,0.986842105263158,0.9774995653094241,0.9210526315789473,0.007261340699133534,-0.06578947368421062
2148,0.9639964862704632,0.9795918367346939,0.9681182297682073,0.8775510204081632,0.004121743497744079,-0.10204081632653061
2149,0.9802278301991028,0.986013986013986,0.984625077594052,0.958041958041958,0.0043972473949492885,-0.027972027972028024
2150,0.9808601502460603,0.9934640522875817,0.9824108183922807,0.9607843137254902,0.001550668146220402,-0.0326797385620915
2151,0.9674591831849084,0.9933333333333334,0.9766259695489803,0.9433333333333334,0.009166786364071866,-0.050000000000000044
2152,0.9896120973525865,1.0,0.9929153793088623,0.9931972789115646,0.0033032819562758275,-0.006802721088435382
2153,0.9760764786619426,0.9803921568627451,0.9790414537930464,0.9411764705882354,0.002964975131103831,-0.039215686274509665
2154,0.9939353314820135,1.0,0.9957974475819247,0.9934640522875817,0.0018621160999111597,-0.006535947712418277
2155,0.99828329981806,1.0,0.9991482332663029,1.0,0.0008649334482428994,0.0
2156,0.993293598519784,0.993421052631579,0.9946103093484934,0.9901315789473684,0.001316710828709322,-0.00328947368421062
2157,0.9821471320501772,0.9818840579710145,0.9830859760438655,0.9601449275362319,0.0009388439936882653,-0.021739130434782594
2158,0.9834329403503239,0.9803921568627451,0.9858658487813396,0.9705882352941176,0.0024329084310157345,-0.009803921568627416
2159,0.9692166438537497,0.9934640522875816,0.974188310773893,0.9052287581699346,0.004971666920143281,-0.08823529411764697
2160,0.9988133527853351,1.0,0.999356450422743,1.0,0.0005430976374078966,0.0
2161,0.9699164846931293,0.965034965034965,0.9736406225202547,0.9440559440559441,0.00372413782712544,-0.020979020979020935
2162,0.9846335402877037,1.0,0.986295379973305,0.9659863945578231,0.0016618396856012962,-0.03401360544217691
2163,0.9658202759077227,0.9710144927536233,0.9697639150835384,0.9130434782608695,0.00394363917581575,-0.05797101449275377
2164,0.9630124137090526,0.9659090909090909,0.9663963137551905,0.9318181818181818,0.0033839000461379776,-0.03409090909090917
2165,0.9674725058210737,0.9769736842105263,0.9720737291915511,0.9177631578947368,0.004601223370477414,-0.05921052631578949
2166,0.9860295550470789,0.993006993006993,0.9877549554725653,0.958041958041958,0.001725400425486412,-0.034965034965035
2167,0.9963619795244577,1.0,0.9982266569243387,1.0,0.001864677399880943,0.0
2168,0.9707027434645216,0.98,0.9749367997701809,0.94,0.004234056305659317,-0.040000000000000036
2169,0.9802543809250216,0.98,0.9834541798333811,0.9560000000000001,0.00319979890835953,-0.02399999999999991
2170,0.9750990893622322,0.9755244755244755,0.9781466020334162,0.958041958041958,0.0030475126711839717,-0.0174825174825175
2171,0.986580227815661,0.993421052631579,0.9887793132644885,0.9638157894736842,0.0021990854488275202,-0.0296052631578948
2172,0.9660676177969033,0.9625850340136054,0.9689998377978022,0.9081632653061225,0.0029322200008988775,-0.05442176870748294
2173,0.9800874817033967,0.9863945578231292,0.9828576216467627,0.9523809523809524,0.0027701399433660567,-0.0340136054421768
2174,0.9748247043718377,0.9795918367346939,0.9799360278440592,0.9727891156462585,0.005111323472221541,-0.006802721088435382
2175,0.9743236157816569,0.9803921568627451,0.9759086675942042,0.9183006535947712,0.0015850518125473112,-0.06209150326797386
2176,0.9770813788337488,0.9825174825174825,0.9803820138494083,0.9615384615384615,0.00330063501565947,-0.020979020979021046
2177,0.9839145839318204,0.9933333333333333,0.9867562003255771,0.9733333333333333,0.002841616393756685,-0.020000000000000018
2178,0.9715228138559838,0.9705882352941176,0.9747870324994884,0.9477124183006537,0.0032642186435045684,-0.02287581699346397
2179,0.98871044788249,0.9901315789473684,0.9912981561559746,0.986842105263158,0.0025877082734846457,-0.0032894736842103978
2180,0.9902620176194581,0.9966666666666667,0.9922510293976826,0.9800000000000001,0.0019890117782245254,-0.016666666666666607
2181,0.9773490875935199,0.9746376811594203,0.978346739442689,0.9528985507246377,0.0009976518491691122,-0.021739130434782594
2182,0.9814528871014075,0.9835526315789473,0.9829705241990354,0.9572368421052632,0.0015176370976278664,-0.02631578947368418
2183,0.988046599774717,0.9967105263157895,0.9912804377901087,0.9901315789473684,0.003233838015391677,-0.006578947368421129
2184,0.9860507331343914,0.9897959183673469,0.9890220380022161,0.9761904761904762,0.002971304867824709,-0.013605442176870763
2185,0.985533857122481,1.0,0.9892036288905005,0.972027972027972,0.003669771768019525,-0.027972027972028024
2186,0.9967986148408129,1.0,0.9985638913522268,1.0,0.0017652765114138935,0.0
2187,0.9828085799099875,1.0,0.9852544766829455,0.9600000000000001,0.002445896772958034,-0.039999999999999925
2188,0.9969205480125193,1.0,0.9978031588775156,1.0,0.0008826108649963027,0.0
2189,0.9975945609499187,0.9999999999999999,0.9983996456956814,1.0,0.0008050847457626853,1.1102230246251565e-16
2190,0.9975203737582968,1.0,0.9988209018128487,1.0,0.0013005280545518305,0.0
2191,0.9896999209527726,1.0,0.9931204503251075,0.9934640522875816,0.003420529372334946,-0.0065359477124183885
2192,0.9839285885282008,0.9866666666666667,0.9866848606722207,0.9866666666666667,0.0027562721440199667,0.0
2193,0.9906167078047748,0.993421052631579,0.991840338151469,0.986842105263158,0.001223630346694149,-0.006578947368421018
2194,0.9907672603657952,0.9966666666666667,0.9917181365507995,0.99,0.0009508761850043346,-0.00666666666666671
2195,0.9919524618235689,0.9967320261437908,0.9940796724703479,0.9901960784313726,0.0021272106467790097,-0.006535947712418166
2196,0.99119203125088,1.0,0.9937433462324889,0.9901960784313725,0.0025513149816089875,-0.009803921568627527
2197,0.9824760652130239,0.9869281045751633,0.9822648344983881,0.9477124183006536,-0.00021123071463580168,-0.039215686274509776
2198,0.9782857882641104,0.9802631578947368,0.981273104749089,0.9605263157894737,0.0029873164849786304,-0.019736842105263164
2199,0.9770124283705528,0.9802631578947368,0.9796808142699467,0.9638157894736843,0.002668385899393888,-0.016447368421052544
2200,0.9762133300700041,0.9802631578947368,0.9814032756769834,0.9736842105263158,0.005189945606979274,-0.006578947368421018
2201,0.9784677277020164,0.9901960784313726,0.9790405149898702,0.9477124183006536,0.0005727872878538154,-0.042483660130719025
2202,0.993840741657721,1.0,0.9948463179818262,0.993421052631579,0.0010055763241052507,-0.006578947368421018
2203,0.9953025950397396,1.0,0.9969781193143732,1.0,0.0016755242746335774,0.0
2204,0.9955033674869929,1.0,0.9968991331091472,1.0,0.0013957656221543768,0.0
2205,0.9682837451258882,0.9685314685314685,0.9718607304789436,0.9195804195804196,0.0035769853530553952,-0.04895104895104896
2206,0.9865634968916227,0.9869281045751633,0.9871994186930733,0.9411764705882353,0.0006359218014505563,-0.04575163398692805
2207,0.9874769643565557,0.9965986394557822,0.990236355961517,0.9761904761904763,0.002759391604961303,-0.020408163265305923
2208,0.9941782468038445,0.9967320261437909,0.9950637728997564,0.9901960784313726,0.0008855260959119704,-0.006535947712418277
2209,0.9676760822111091,0.9625850340136054,0.9719358441451846,0.9319727891156463,0.004259761934075512,-0.030612244897959107
2210,0.9899396725079,0.9933333333333334,0.9910882888058986,0.9733333333333334,0.0011486162979985615,-0.020000000000000018
2211,0.9981594161538578,1.0,0.9980164880025402,1.0,-0.00014292815131766723,0.0
2212,0.9765219840033869,0.9835526315789475,0.9807129681428507,0.9407894736842105,0.004190984139463838,-0.04276315789473695
2213,0.9851843340036388,0.9866666666666666,0.9868744613616777,0.9633333333333334,0.001690127358038862,-0.023333333333333206
2214,0.997205652346163,1.0,0.9979900223998437,1.0,0.0007843700536807052,0.0
2215,0.9732469118069522,0.98,0.9763525806760509,0.9266666666666666,0.0031056688690986878,-0.053333333333333344
2216,0.995486469029822,1.0,0.9974933955196558,1.0,0.0020069264898338046,0.0
2217,0.9827100619046815,0.9836601307189543,0.9845954133832027,0.954248366013072,0.0018853514785212022,-0.02941176470588236
2218,0.9826157473905966,0.98,0.9850603274920999,0.9600000000000001,0.0024445801015032798,-0.019999999999999907
2219,0.9878783634970795,0.99,0.9898606722206263,0.9633333333333333,0.0019823087235468773,-0.026666666666666727
2220,0.997211002585464,1.0,0.9986018385521402,1.0,0.0013908359666762182,0.0
2221,0.9187336765597747,0.9183006535947712,0.9302966805797298,0.7124183006535947,0.011563004019955136,-0.20588235294117652
2222,0.9791073383876864,0.9891304347826086,0.9815366752848799,0.9492753623188406,0.0024293368971934903,-0.03985507246376807
2223,0.9937270345273032,1.0,0.9951433364689359,1.0,0.0014163019416327804,0.0
2224,0.9505216412908168,0.9466666666666667,0.9569211433496121,0.9066666666666666,0.006399502058795248,-0.040000000000000036
2225,0.9535803000504236,0.9475524475524475,0.9547016471032559,0.895104895104895,0.0011213470528322889,-0.0524475524475525
2226,0.9786905938629251,0.986842105263158,0.9809425981644718,0.9605263157894737,0.002252004301546706,-0.026315789473684292
2227,0.9672688747194917,0.967391304347826,0.9711700993800716,0.927536231884058,0.0039012246605798495,-0.03985507246376807
2228,0.9822386375663374,0.986842105263158,0.9845727369630627,0.9638157894736843,0.002334099396725242,-0.023026315789473673
2229,0.9744921680097977,0.9901315789473685,0.9756129137120308,0.9342105263157895,0.0011207457022331946,-0.05592105263157898
2230,0.9773329757068011,0.9829931972789115,0.9822803870183523,0.9523809523809524,0.004947411311551186,-0.030612244897959107
2231,0.9787836349707939,1.0,0.9849214127861237,0.9705882352941176,0.006137777815329759,-0.02941176470588236
2232,0.9985861342526094,1.0,0.9989756296083501,1.0,0.0003894953557406211,0.0
2233,0.9913378419913897,0.9965034965034966,0.9931709700813407,0.986013986013986,0.0018331280899509528,-0.010489510489510523
2234,0.9892018372291687,0.9901315789473685,0.990175992984472,0.9703947368421053,0.000974155755303352,-0.019736842105263164
2235,0.9834757732452362,1.0,0.9880026558167075,0.9795918367346939,0.00452688257147138,-0.020408163265306145
2236,0.9972997673645728,1.0,0.9981416391127935,1.0,0.0008418717482207017,0.0
2237,0.9954723869821799,1.0,0.995569318410118,0.9934640522875816,9.693142793809617e-05,-0.0065359477124183885
2238,0.9862066065407702,0.9901315789473684,0.9869866871286229,0.9671052631578948,0.0007800805878527273,-0.02302631578947356
2239,0.996795492299814,1.0,0.9979354799761854,1.0,0.0011399876763713568,0.0
2240,0.9707613888930887,0.9802631578947368,0.9765451360014515,0.9243421052631579,0.0057837471083628245,-0.05592105263157898
2241,0.9355398939236711,0.9285714285714285,0.9440348676097846,0.8333333333333334,0.008494973686113516,-0.09523809523809512
2242,0.9778326513024055,0.9795918367346939,0.9800068691653623,0.9659863945578231,0.0021742178629567954,-0.013605442176870763
2243,0.9774990001746174,0.9771241830065358,0.9800539530185338,0.954248366013072,0.0025549528439163804,-0.02287581699346386
2244,0.9935742842095183,1.0,0.9954950684669157,0.9933333333333333,0.00192078425739739,-0.00666666666666671
2245,0.9746991442368387,0.9727891156462586,0.9759286075820732,0.9387755102040816,0.0012294633452345494,-0.03401360544217702
2246,0.960192633023716,0.9700854700854702,0.9641230047363343,0.9102564102564104,0.00393037171261823,-0.05982905982905984
2247,0.97631056688691,0.9666666666666667,0.9781846691563727,0.9333333333333333,0.0018741022694627185,-0.033333333333333326
2248,0.9732002204309858,0.9803921568627451,0.9778878993903412,0.9509803921568627,0.004687678959355401,-0.02941176470588236
2249,0.9669148002241938,0.9755244755244754,0.9691798434257498,0.916083916083916,0.0022650432015559607,-0.05944055944055937
2250,0.9737020107286427,0.9771241830065359,0.97808129284463,0.9542483660130718,0.00437928211598726,-0.022875816993464082
2251,0.9726687119173256,0.9769736842105263,0.9777117132100576,0.924342105263158,0.005043001292731941,-0.05263157894736836
2252,0.9863357197710072,1.0,0.98877426102108,0.9803921568627451,0.002438541250072812,-0.019607843137254943
2253,0.9824997790201755,0.9895104895104896,0.9851790338360289,0.9475524475524476,0.0026792548158534046,-0.04195804195804198
2254,0.9872764101331426,0.9897959183673469,0.9888131782445814,0.9761904761904762,0.0015367681114387688,-0.013605442176870763
2255,0.9474449643931719,0.9407894736842106,0.9492470403241658,0.881578947368421,0.0018020759309939072,-0.0592105263157896
2256,0.9962590623535281,1.0,0.9967719499841243,0.993421052631579,0.0005128876305962038,-0.006578947368421018
2257,0.9669420903954803,0.9766666666666667,0.9701577611797377,0.9233333333333333,0.0032156707842574406,-0.053333333333333344
2258,0.9871222021318341,1.0,0.9897506163242852,0.9803921568627451,0.0026284141924510784,-0.019607843137254943
2259,0.9768704714481791,0.9836601307189543,0.9812079768228272,0.9673202614379085,0.004337505374648165,-0.016339869281045805
2260,0.9779698181737825,0.979020979020979,0.9812182215945502,0.944055944055944,0.0032484034207677093,-0.034965034965035
2261,0.9719148815324273,0.9738562091503268,0.9763466192758823,0.9477124183006536,0.004431737743454955,-0.02614379084967322
2262,0.9810834001118857,0.9868421052631579,0.9839292059148157,0.9605263157894737,0.002845805802930035,-0.02631578947368418
2263,0.9977709915766508,1.0,0.9985686534092164,1.0,0.0007976618325655771,0.0
2264,0.9924395528104951,1.0,0.9942578760892464,0.9966666666666667,0.0018183232787513104,-0.0033333333333332993
2265,0.9682378050329583,0.9693877551020408,0.9710938095433519,0.8979591836734694,0.002856004510393584,-0.0714285714285714
2266,0.9812192169499852,0.9855072463768115,0.9868861084396038,0.9782608695652173,0.005666891489618631,-0.007246376811594235
2267,0.9727504069711769,0.9866666666666667,0.9779318682370965,0.9566666666666667,0.0051814612659196735,-0.030000000000000027
2268,0.9842983875538149,0.9863945578231292,0.9853766413201306,0.9489795918367346,0.001078253766315651,-0.0374149659863946
2269,0.9573690510389735,0.9466666666666667,0.9600746911806951,0.8899999999999999,0.002705640141721588,-0.056666666666666754
2270,0.9911779075129652,0.9967105263157895,0.992238883261011,0.9835526315789473,0.001060975748045756,-0.013157894736842146
2271,0.9964136545166761,1.0,0.9979602153990006,1.0,0.0015465608823245214,0.0
2272,0.9786739921478503,0.9866666666666667,0.9800033515273389,0.9433333333333334,0.0013293593794885261,-0.043333333333333335
2273,0.9878184420373533,0.9901960784313726,0.9903843084681925,0.9836601307189542,0.0025658664308392254,-0.0065359477124183885
2274,0.9859201652508175,0.9863945578231292,0.9876943739288304,0.9727891156462585,0.001774208678012923,-0.013605442176870763
2275,0.9648868883951167,0.9659863945578231,0.969021823035448,0.9251700680272109,0.0041349346403313225,-0.04081632653061218
2276,0.974972948386479,0.9666666666666667,0.9752346069137222,0.9199999999999999,0.000261658527243247,-0.046666666666666745
2277,0.9949403906923299,1.0,0.9967399214785024,1.0,0.0017995307861725651,0.0
2278,0.9847759264579143,0.9866666666666666,0.9868265823996937,0.9633333333333334,0.0020506559417793335,-0.023333333333333206
2279,0.9812412403262734,0.9810606060606061,0.9853884833685896,0.9810606060606061,0.004147243042316284,0.0
2280,0.9431741294848728,0.9375,0.9523045215379732,0.8914473684210527,0.0091303920531004,-0.046052631578947345
2281,0.9855417269847707,0.9836601307189542,0.9878279474195117,0.9673202614379084,0.0022862204347410264,-0.016339869281045805
2282,0.9805501954217632,0.9835526315789473,0.9838954228972316,0.9605263157894737,0.003345227475468393,-0.023026315789473673
2283,0.9884638035047401,0.9966666666666667,0.9908062817198124,0.9733333333333334,0.0023424782150723855,-0.023333333333333317
2284,0.9805766316868603,0.9869281045751633,0.9828515864834875,0.9607843137254902,0.0022749547966272043,-0.02614379084967311
2285,0.9681130838083429,0.9703947368421053,0.9714599649979588,0.9111842105263158,0.0033468811896159023,-0.05921052631578949
2286,0.9778098729569542,0.986842105263158,0.9820465704803518,0.9605263157894737,0.0042366975233976145,-0.026315789473684292
2287,0.9605837642439914,0.96,0.9679031408599063,0.8933333333333333,0.007319376615914863,-0.06666666666666665
2288,0.9885392128698648,0.9933333333333333,0.9915120176194581,0.9866666666666667,0.002972804749593272,-0.006666666666666599
2289,0.9609832873109024,0.9489795918367346,0.9643025696345761,0.8571428571428571,0.0033192823236736224,-0.09183673469387754
2290,0.9972862449880548,1.0,0.9988404697540004,1.0,0.0015542247659455777,0.0
2291,0.9829558770165864,0.9802631578947368,0.984312158862396,0.9539473684210527,0.0013562818458096038,-0.02631578947368418
2292,0.9840111797376233,0.9866666666666667,0.9850895336589103,0.9633333333333334,0.0010783539212869675,-0.023333333333333317
2293,0.9849588240926936,0.9833333333333334,0.9856858661304222,0.96,0.0007270420377285536,-0.023333333333333428
2294,0.9839914296658048,0.9866666666666667,0.9860463947141627,0.9633333333333334,0.002054965048357893,-0.023333333333333317
