HR_mean,Mean_NN,SDNN,RMSSD,pNN50,NN50,CV,LF,HF,LF_HF_Ratio,LF_norm,HF_norm,Total_Power,SD1,SD2,SampEn,status
-1.5659089386993121,1.812596367322231,-0.660078511788746,-0.48487142007210904,0.02659697545621076,0.36102245170359676,0.23733173278473338,-0.10906794232477629,-0.04122143995763584,0.203599277263385,0.8202786148288486,1.7448023341969112,-0.06868606014349471,-0.5080030531482203,-0.823965454316605,1.199725075217492,0
-1.5397136004055003,1.7645052746356735,-1.2338344777168946,-1.2175942205656316,-1.5401627140368972,-0.9881981459164334,-0.22563417065565003,-0.1703770732267186,-0.15380500327415764,0.18854266622731203,0.7906306855019729,1.7601469067119178,-0.16848830690135475,-1.2163227908849257,-1.1543049913049388,1.7021068686570942,0
-1.5335571315568057,1.7533059790785421,-1.088556828543526,-1.0457692568566723,-0.9806056820750729,-0.5063336467664227,-0.10636082255668257,-0.174348818657584,-0.16429214091580704,0.2540733681959511,0.91691386364267,1.6947878267221792,-0.17713946171785944,-1.0539652481686197,-1.1661250736728659,1.804292885818806,0
-1.653885999070809,1.9794949602030059,-0.9249661827394723,-0.9107012446315975,-0.49565625437482536,-0.12084204744641401,0.009781289147182607,-0.16981291915223895,-0.13536626423015605,0.017092268941938514,0.4234487289670086,1.9501854789215871,-0.15565972542818382,-0.9195415850160202,-0.8800370207315888,0.5426477469958663,0
-1.5483360661451255,1.7802561555529457,-1.2233032333970917,-1.1780923251214526,-1.0925170884674378,-0.6027065465964248,-0.217707450207926,-0.1836558440479357,-0.16550916800770327,-0.13490132983436692,0.044672406569125155,2.146224827299722,-0.18142617705844466,-1.1779499346782518,-1.1847159137983698,0.5426477469958663,0
-1.579456241060793,1.8377498653649997,-1.2242614140384407,-1.1825315936717233,-1.3163399012521673,-0.7954523462564291,-0.22090219346066023,-0.18500309828487332,-0.16469508610799322,-0.20049983215913636,-0.1374155286522578,2.2404661989418044,-0.18136899072593884,-1.182072313476971,-1.157053645095325,0.9126945080613813,0
-1.5678506866094466,1.816189724185476,-1.1817703388249587,-1.1447104928348106,-1.3163399012521673,-0.7954523462564291,-0.185588394640991,-0.1478233876058362,-0.15844129452610284,1.0397314214067195,2.0219953609766756,1.122842211772877,-0.1632917439697693,-1.146117637233292,-1.1238478324681291,1.199725075217492,0
-1.5836168530311672,1.8455140828731107,-0.6990149277064214,-0.5374829635918523,-0.031431161191681996,0.2646495518735946,0.20226025957569574,-0.12189274394334962,0.04273088202476375,-0.04229057645759887,0.2820864817338097,2.0233488769329195,-0.015989444812569607,-0.557593853879435,-0.7463284496513448,1.7021068686570942,0
-1.5836168530311676,1.8455140828731107,-1.2565377607090518,-1.2327640423687558,-1.4241064407411115,-0.8918252460864312,-0.24724811507207684,-0.17214856316767316,-0.17843257185690883,1.459988153819993,2.41352807436281,0.9202006698860185,-0.18600047779250317,-1.231081190842998,-1.1838097258760627,1.7021068686570942,0
-1.527279917972923,1.7419270156782465,-1.2644132478658745,-1.19902292160694,-1.2160055369003921,-0.6990794464264269,-0.2497488474913015,-0.1779411605631006,-0.1651319522445718,0.11628489316935602,0.642771799604115,1.8366727028858525,-0.1790473204435068,-1.1980741854336039,-1.2129855903963487,1.632530846842412,0
