HR_mean,Mean_NN,SDNN,RMSSD,pNN50,NN50,CV,LF,HF,LF_HF_Ratio,LF_norm,HF_norm,Total_Power,SD1,SD2,SampEn,status
0.06128699363324697,0.8291471349611698,0.08953991017397187,0.08640932953129628,0.5217391304347826,0.2553191489361702,0.06912872246434179,0.0023544865732419043,0.0021843419078671706,0.028434373307771144,0.32012964458722626,0.7005531597350632,0.0022327843632854137,0.08608215006316,0.08504786714809211,0.6068261510845583,0
0.06466324483710961,0.8208866811259589,0.09388923277750286,0.08637696673849213,0.4782608695652174,0.23404255319148937,0.07277797697867693,0.0004464630429522543,0.0020884360328817567,0.0056393934812799165,0.08361685839829235,0.9226145793262749,0.001620944423976859,0.08650598318056892,0.10056870871431338,0.5904145830538073,0
0.0591082365421024,0.8345343874623931,0.07261580509369953,0.08996359713321918,0.5652173913043478,0.2765957446808511,0.05650402852207277,0.0004989330582092609,0.002671226383062437,0.004927193810693292,0.07378764122415712,0.9318432132379112,0.0020527455020265405,0.09009401550449436,0.05738842766724212,0.6068261510845583,0
0.05968746855747198,0.8330977867953998,0.06679662529866555,0.07556825352425937,0.34782608695652173,0.1702127659574468,0.0523198528767313,0.0014347660001827094,0.0022948708326445944,0.016492667031581403,0.21247425574408377,0.8016306061529291,0.0020499875157932524,0.07564233714656173,0.05767955789456684,0.6068261510845583,0
0.06333694522987887,0.8241190326266942,0.07155134284783035,0.06812743638973864,0.4347826086956522,0.2127659574468085,0.056179278547540484,0.0004579667430292979,0.001717572578600022,0.007033749610066914,0.10230767106948556,0.9050658097144577,0.0013589459980968294,0.0679756794590489,0.07030116468983917,0.6068261510845583,0
0.11780658861992299,0.7034998304710752,0.08695437410704114,0.04871996979133954,0.16,0.0851063829787234,0.07448080397145836,0.001095690029556363,0.0005747033145992611,0.05029352416294836,0.4600496840909556,0.5691824922032194,0.0007230351806452598,0.04833207344595981,0.10549807982736167,0.6068261510845583,0
0.0780479548990839,0.7891521723920775,0.1506200096493326,0.06801925720815816,0.375,0.19148936170212766,0.11747737245809287,0.0021581709696909257,0.0017053852136775854,0.03338346516648722,0.3571840759651165,0.6657628223224112,0.0018342993571294722,0.06718068368039772,0.18913893976177676,0.42061983571430495,0
0.0645155487191188,0.8212458312927083,0.06707651724143371,0.07067685742732933,0.4347826086956522,0.2127659574468085,0.05300919213917888,0.0003025135106626076,0.0019211689020270277,0.004153816319419095,0.06288895109464761,0.9420759733387128,0.0014603161244159345,0.07072217070201044,0.057274279134242684,0.6068261510845583,0
0.08029377454635467,0.7839804099909043,0.06742076541707251,0.07039243277431674,0.2916666666666667,0.14893617021276595,0.0548555416041313,0.0008846568755918656,0.001995864611939934,0.01169262011700287,0.15990946227513006,0.8509835939821376,0.0016794889494418388,0.07044211380671206,0.06441235087141611,0.6068261510845583,0
0.07999325687726999,0.7846699783110594,0.10189772480602985,0.08804212751617876,0.5,0.2553191489361702,0.08096253326437335,0.0003872529606498328,0.001956594123147595,0.005221100617750262,0.07786764273022555,0.9280125073341376,0.0015097817641889395,0.08799185097513244,0.1109366882147719,0.08728650238097162,0
